"","sampleID","GSM","bs1","bs2","bs3","IP","species","type"
"19241",1108,"GSM482750","HBG3","Embryonic Stem Cell","Embryo","RARA","mouse","TF"
"19242",1109,"GSM482749","HBG3","Embryonic Stem Cell","Embryo","RARA","mouse","TF"
"19243",1190,"GSM542587","None","Epithelium","Kidney","POLR2A","mouse","TF"
"19244",1527,"GSM558909","HL-1","Cardiomyocyte","Muscle","EP300","mouse","TF"
"19245",1528,"GSM558904","HL-1","Cardiomyocyte","Muscle","GATA4","mouse","TF"
"19246",1530,"GSM558905","HL-1","Cardiomyocyte","Muscle","MEF2A","mouse","TF"
"19247",1531,"GSM558906","HL-1","Cardiomyocyte","Muscle","NKX2-5","mouse","TF"
"19248",1532,"GSM558907","HL-1","Cardiomyocyte","Muscle","SRF","mouse","TF"
"19249",1533,"GSM558908","HL-1","Cardiomyocyte","Muscle","TBX5","mouse","TF"
"19250",1541,"GSM471926","HL-1","Promyelocytic cell","Muscle","SRF","mouse","TF"
"19251",1590,"GSM552233","HPC-7","Haematopoietic Progenitor Cell","Bone Marrow","FLI1","mouse","TF"
"19252",1591,"GSM552234","HPC-7","Haematopoietic Progenitor Cell","Bone Marrow","GATA2","mouse","TF"
"19253",1592,"GSM552235","HPC-7","Haematopoietic Progenitor Cell","Bone Marrow","GFI1B","mouse","TF"
"19254",1594,"GSM552237","HPC-7","Haematopoietic Progenitor Cell","Bone Marrow","LMO2","mouse","TF"
"19255",1595,"GSM397032","HPC-7","Haematopoietic Progenitor Cell","Bone Marrow","TAL1","mouse","TF"
"19256",1596,"GSM397033","HPC-7","Haematopoietic Progenitor Cell","Bone Marrow","TAL1","mouse","TF"
"19257",2161,"GSM480161","LF2","Embryonic Stem Cell","Embryo","EZH2","mouse","TF"
"19258",2165,"GSM465889","LF2","Embryonic Stem Cell","Embryo","JARID2","mouse","TF"
"19259",2166,"GSM480163","LF2","Embryonic Stem Cell","Embryo","KDM5A","mouse","TF"
"19260",2167,"GSM480162","LF2","Embryonic Stem Cell","Embryo","SUZ12","mouse","TF"
"19261",2251,"GSM364858","None","Embryonic Stem Cell","Embryo","CDX2","mouse","TF"
"19262",2410,"GSM593398","None","Fibroblast","Embryo","NELFB","mouse","TF"
"19263",2444,"GSM417015","MEL86","Erythroid Progenitor Cell","Blood","GATA1","mouse","TF"
"19264",2574,"GSM542590","None","None","Spleen","POLR2A","mouse","TF"
"19265",2630,"GSM558674","R1","Embryonic Stem Cell","Embryo","CHD7","mouse","TF"
"19266",2631,"GSM634247","R1","Embryonic Stem Cell","Embryo","CTCF","mouse","TF"
"19267",2632,"GSM558675","R1","Embryonic Stem Cell","Embryo","EP300","mouse","TF"
"19268",2645,"GSM538015","RAW264.7","Macrophage","Blood","NR1H2","mouse","TF"
"19269",2647,"GSM510272","RAW264.7","Macrophage","Blood","POLR2A","mouse","TF"
"19270",2648,"GSM579126","RAW264.7","Macrophage","Blood","TBP","mouse","TF"
"19271",2746,"GSM732913","T6E","Lymphocyte","Blood","NOTCH1","mouse","TF"
"19272",2747,"GSM732914","T6E","Lymphocyte","Blood","RBPJ","mouse","TF"
"19273",2756,"GSM523225","None","T Lymphocyte","Lymph Node","GATA3","mouse","TF"
"19274",2759,"GSM671388","None","T Lymphocyte","Lymph Node","STAT4","mouse","TF"
"19275",2760,"GSM671392","None","T Lymphocyte","Lymph Node","STAT5A","mouse","TF"
"19276",2761,"GSM671391","None","T Lymphocyte","Lymph Node","STAT5A","mouse","TF"
"19277",2762,"GSM671389","None","T Lymphocyte","Lymph Node","STAT5A","mouse","TF"
"19278",2763,"GSM671394","None","T Lymphocyte","Lymph Node","STAT5B","mouse","TF"
"19279",2764,"GSM671393","None","T Lymphocyte","Lymph Node","STAT5B","mouse","TF"
"19280",2765,"GSM671390","None","T Lymphocyte","Lymph Node","STAT5B","mouse","TF"
"19281",2766,"GSM523228","None","T Lymphocyte","Lymph Node","GATA3","mouse","TF"
"19282",2768,"GSM652877","None","T Lymphocyte","Blood","STAT3","mouse","TF"
"19283",2770,"GSM742023","None","Th2","Lymph Node","GATA3","mouse","TF"
"19284",2771,"GSM523226","None","Th2","Lymph Node","GATA3","mouse","TF"
"19285",2816,"GSM656526","V6.5","Embryonic Stem Cell","Embryo","ATF7IP","mouse","TF"
"19286",2817,"GSM560352","V6.5","Embryonic Stem Cell","Embryo","CTCF","mouse","TF"
"19287",2818,"GSM560351","V6.5","Embryonic Stem Cell","Embryo","CTCF","mouse","TF"
"19288",2819,"GSM465676","V6.5","Embryonic Stem Cell","Embryo","CTCF","mouse","TF"
"19289",2820,"GSM515666","V6.5","Embryonic Stem Cell","Embryo","CTR9","mouse","TF"
"19290",2821,"GSM594601","V6.5","Embryonic Stem Cell","Embryo","EP300","mouse","TF"
"19291",2822,"GSM594600","V6.5","Embryonic Stem Cell","Embryo","EP300","mouse","TF"
"19292",2855,"GSM462291","V6.5","Embryonic Stem Cell","Embryo","KDM2A","mouse","TF"
"19293",2856,"GSM560353","V6.5","Embryonic Stem Cell","Embryo","MED1","mouse","TF"
"19294",2857,"GSM560348","V6.5","Embryonic Stem Cell","Embryo","MED1","mouse","TF"
"19295",2858,"GSM560347","V6.5","Embryonic Stem Cell","Embryo","MED1","mouse","TF"
"19296",2859,"GSM560354","V6.5","Embryonic Stem Cell","Embryo","MED12","mouse","TF"
"19297",2860,"GSM560346","V6.5","Embryonic Stem Cell","Embryo","MED12","mouse","TF"
"19298",2861,"GSM560345","V6.5","Embryonic Stem Cell","Embryo","MED12","mouse","TF"
"19299",2862,"GSM307141","V6.5","Embryonic Stem Cell","Embryo","NANOG","mouse","TF"
"19300",2863,"GSM307140","V6.5","Embryonic Stem Cell","Embryo","NANOG","mouse","TF"
"19301",2864,"GSM560350","V6.5","Embryonic Stem Cell","Embryo","NIPBL","mouse","TF"
"19302",2865,"GSM560349","V6.5","Embryonic Stem Cell","Embryo","NIPBL","mouse","TF"
"19303",2866,"GSM656325","V6.5","Embryonic Stem Cell","Embryo","POLR2A","mouse","TF"
"19304",2867,"GSM656324","V6.5","Embryonic Stem Cell","Embryo","POLR2A","mouse","TF"
"19305",2868,"GSM656323","V6.5","Embryonic Stem Cell","Embryo","POLR2A","mouse","TF"
"19306",2869,"GSM656322","V6.5","Embryonic Stem Cell","Embryo","POLR2A","mouse","TF"
"19307",2870,"GSM515678","ZhBTc4","Embryonic Stem Cell","Embryo","POLR2A","mouse","TF"
"19308",2871,"GSM515677","ZhBTc4","Embryonic Stem Cell","Embryo","POLR2A","mouse","TF"
"19309",2872,"GSM515676","ZhBTc4","Embryonic Stem Cell","Embryo","POLR2A","mouse","TF"
"19310",2873,"GSM515675","V6.5","Embryonic Stem Cell","Embryo","POLR2A","mouse","TF"
"19311",2874,"GSM515674","V6.5","Embryonic Stem Cell","Embryo","POLR2A","mouse","TF"
"19312",2875,"GSM515673","V6.5","Embryonic Stem Cell","Embryo","POLR2A","mouse","TF"
"19313",2876,"GSM515672","V6.5","Embryonic Stem Cell","Embryo","POLR2A","mouse","TF"
"19314",2877,"GSM515671","V6.5","Embryonic Stem Cell","Embryo","POLR2A","mouse","TF"
"19315",2878,"GSM515670","V6.5","Embryonic Stem Cell","Embryo","POLR2A","mouse","TF"
"19316",2879,"GSM515669","V6.5","Embryonic Stem Cell","Embryo","POLR2A","mouse","TF"
"19317",2880,"GSM515668","V6.5","Embryonic Stem Cell","Embryo","POLR2A","mouse","TF"
"19318",2881,"GSM515667","V6.5","Embryonic Stem Cell","Embryo","POLR2A","mouse","TF"
"19319",2882,"GSM515663","V6.5","Embryonic Stem Cell","Embryo","POLR2A","mouse","TF"
"19320",2883,"GSM515662","V6.5","Embryonic Stem Cell","Embryo","POLR2A","mouse","TF"
"19321",2884,"GSM318444","V6.5","Embryonic Stem Cell","Embryo","POLR2A","mouse","TF"
"19322",2885,"GSM307137","V6.5","Embryonic Stem Cell","Embryo","POU5F1","mouse","TF"
"19323",2886,"GSM656525","V6.5","Embryonic Stem Cell","Embryo","REST","mouse","TF"
"19324",2887,"GSM656523","V6.5","Embryonic Stem Cell","Embryo","RNF2","mouse","TF"
"19325",2888,"GSM459275","V6.5","Embryonic Stem Cell","Embryo","SETDB1","mouse","TF"
"19326",2889,"GSM459274","V6.5","Embryonic Stem Cell","Embryo","SETDB1","mouse","TF"
"19327",2890,"GSM459273","V6.5","Embryonic Stem Cell","Embryo","SETDB1","mouse","TF"
"19328",2891,"GSM539549","V6.5","Embryonic Stem Cell","Embryo","SMAD2/3","mouse","TF"
"19329",2892,"GSM539542","V6.5","Embryonic Stem Cell","Embryo","SMAD3","mouse","TF"
"19330",2893,"GSM539541","V6.5","Embryonic Stem Cell","Embryo","SMAD3","mouse","TF"
"19331",2900,"GSM307139","V6.5","Embryonic Stem Cell","Embryo","SOX2","mouse","TF"
"19332",2901,"GSM307138","V6.5","Embryonic Stem Cell","Embryo","SOX2","mouse","TF"
"19333",2902,"GSM515665","V6.5","Embryonic Stem Cell","Embryo","SUPT5H","mouse","TF"
"19334",2903,"GSM307145","V6.5","Embryonic Stem Cell","Embryo","SUZ12","mouse","TF"
"19335",2904,"GSM307144","V6.5","Embryonic Stem Cell","Embryo","SUZ12","mouse","TF"
"19336",2905,"GSM307143","V6.5","Embryonic Stem Cell","Embryo","TCF7L1","mouse","TF"
"19337",2906,"GSM307142","V6.5","Embryonic Stem Cell","Embryo","TCF7L1","mouse","TF"
"19338",2907,"GSM515664","V6.5","Embryonic Stem Cell","Embryo","NELFA","mouse","TF"
"19339",2908,"GSM628032","V6.5","Embryonic Stem Cell","Embryo","YY1","mouse","TF"
"19340",2909,"GSM628031","V6.5","Embryonic Stem Cell","Embryo","YY1","mouse","TF"
"19341",2983,"GSM749815","None","Embryonic Stem Cell","Embryo","AFF4","mouse","TF"
"19342",2984,"GSM749810","None","Embryonic Stem Cell","Embryo","AFF4","mouse","TF"
"19343",2985,"GSM594829","None","B Lymphocyte","Blood","AICDA","mouse","TF"
"19344",2987,"GSM654892","None","Hepatocyte","Liver","ARNTL","mouse","TF"
"19345",2988,"GSM654891","None","Hepatocyte","Liver","ARNTL","mouse","TF"
"19346",2989,"GSM654890","None","Hepatocyte","Liver","ARNTL","mouse","TF"
"19347",2990,"GSM654889","None","Hepatocyte","Liver","ARNTL","mouse","TF"
"19348",2991,"GSM654888","None","Hepatocyte","Liver","ARNTL","mouse","TF"
"19349",2992,"GSM654887","None","Hepatocyte","Liver","ARNTL","mouse","TF"
"19350",2993,"GSM654886","None","Hepatocyte","Liver","ARNTL","mouse","TF"
"19351",2994,"GSM654885","None","Hepatocyte","Liver","ARNTL","mouse","TF"
"19352",2995,"GSM654884","None","Hepatocyte","Liver","ARNTL","mouse","TF"
"19353",2996,"GSM654883","None","Hepatocyte","Liver","ARNTL","mouse","TF"
"19354",2997,"GSM654882","None","Hepatocyte","Liver","ARNTL","mouse","TF"
"19355",2998,"GSM654881","None","Hepatocyte","Liver","ARNTL","mouse","TF"
"19356",2999,"GSM654880","None","Hepatocyte","Liver","ARNTL","mouse","TF"
"19357",3000,"GSM566970","None","B Lymphocyte","Spleen","ASH2L","mouse","TF"
"19358",3001,"GSM549936","None","None","Cerebellum","ATOH1","mouse","TF"
"19359",3002,"GSM549935","None","None","Cerebellum","ATOH1","mouse","TF"
"19360",3003,"GSM717565","None","Hepatocyte","Liver","CBX5","mouse","TF"
"19361",3004,"GSM717564","None","Hepatocyte","Liver","CBX5","mouse","TF"
"19362",3005,"GSM607495","None","Epithelium","Small Intestine","CDX2","mouse","TF"
"19363",3021,"GSM532742","None","Macrophage","Peritoneum","CEBPA","mouse","TF"
"19364",3029,"GSM427088","None","Hepatocyte","Liver","CEBPB","mouse","TF"
"19365",3033,"GSM721212","None","Leukemic Blast Cell","Bone Marrow","MLLT3","mouse","TF"
"19366",3035,"GSM726990","None","T Lymphocyte","Blood","CREBBP","mouse","TF"
"19367",3036,"GSM717567","None","Hepatocyte","Liver","CREBBP","mouse","TF"
"19368",3037,"GSM717566","None","Hepatocyte","Liver","CREBBP","mouse","TF"
"19369",3046,"GSM672402","None","B Lymphocyte","Blood","CTCF","mouse","TF"
"19370",3047,"GSM672401","None","B Lymphocyte","Blood","CTCF","mouse","TF"
"19371",3048,"GSM672400","None","T Lymphocyte","Blood","CTCF","mouse","TF"
"19372",3052,"GSM644975","None","B Lymphocyte","Bone Marrow","CTCF","mouse","TF"
"19373",3055,"GSM546526","None","Lymphocyte","Spleen","CTCF","mouse","TF"
"19374",3080,"GSM602202","None","None","Testis","DMC1","mouse","TF"
"19375",3081,"GSM602201","None","None","Testis","DMC1","mouse","TF"
"19376",3082,"GSM602200","None","None","Testis","DMC1","mouse","TF"
"19377",3083,"GSM602198","None","None","Testis","DMC1","mouse","TF"
"19378",3084,"GSM602195","None","None","Testis","DMC1","mouse","TF"
"19379",3085,"GSM602194","None","None","Testis","DMC1","mouse","TF"
"19380",3086,"GSM602193","None","None","Testis","DMC1","mouse","TF"
"19381",3087,"GSM602192","None","None","Testis","DMC1","mouse","TF"
"19382",3088,"GSM602191","None","None","Testis","DMC1","mouse","TF"
"19383",3089,"GSM602190","None","None","Testis","DMC1","mouse","TF"
"19384",3226,"GSM427091","None","Hepatocyte","Liver","E2F4","mouse","TF"
"19385",3227,"GSM546524","None","Lymphocyte","Spleen","EBF1","mouse","TF"
"19386",3228,"GSM749814","None","Embryonic Stem Cell","Embryo","ELL2","mouse","TF"
"19387",3229,"GSM749809","None","Embryonic Stem Cell","Embryo","ELL2","mouse","TF"
"19388",3230,"GSM717569","None","Hepatocyte","Liver","EP300","mouse","TF"
"19389",3231,"GSM717568","None","Hepatocyte","Liver","EP300","mouse","TF"
"19390",3233,"GSM559653","None","None","Embryonic Midbrain","EP300","mouse","TF"
"19391",3234,"GSM559652","None","Fibroblast","Embryonic Heart","EP300","mouse","TF"
"19392",3237,"GSM427087","None","Hepatocyte","Liver","EP300","mouse","TF"
"19393",3239,"GSM348066","None","Epithelium","Embryonic Limb","EP300","mouse","TF"
"19394",3240,"GSM348065","None","None","Embryonic Midbrain","EP300","mouse","TF"
"19395",3241,"GSM348064","None","Epithelium","Forebrain","EP300","mouse","TF"
"19396",3244,"GSM727005","None","T Lymphocyte","Blood","ERCC3","mouse","TF"
"19397",3246,"GSM726992","None","T Lymphocyte","Blood","ETS1","mouse","TF"
"19398",3247,"GSM654875","None","Th2","Blood","ETS1","mouse","TF"
"19399",3249,"GSM654874","None","Th2","Blood","FLI1","mouse","TF"
"19400",3250,"GSM654873","None","T Lymphocyte","Blood","FLI1","mouse","TF"
"19401",3251,"GSM654872","None","T Lymphocyte","Blood","FLI1","mouse","TF"
"19402",3253,"GSM427090","None","Hepatocyte","Liver","FOXA1","mouse","TF"
"19403",3254,"GSM717563","None","Hepatocyte","Liver","FOXA2","mouse","TF"
"19404",3255,"GSM717562","None","Hepatocyte","Liver","FOXA2","mouse","TF"
"19405",3256,"GSM634625","None","Hepatocyte","Liver","FOXA2","mouse","TF"
"19406",3257,"GSM634624","None","Hepatocyte","Liver","FOXA2","mouse","TF"
"19407",3258,"GSM634623","None","Hepatocyte","Liver","FOXA2","mouse","TF"
"19408",3259,"GSM634622","None","Hepatocyte","Liver","FOXA2","mouse","TF"
"19409",3260,"GSM634621","None","Hepatocyte","Liver","FOXA2","mouse","TF"
"19410",3261,"GSM634620","None","Hepatocyte","Liver","FOXA2","mouse","TF"
"19411",3266,"GSM427089","None","Hepatocyte","Liver","FOXA2","mouse","TF"
"19412",3269,"GSM546525","None","Lymphocyte","Spleen","FOXO1","mouse","TF"
"19413",3270,"GSM746582","None","Erythroblast","Fetal Liver","GATA1","mouse","TF"
"19414",3271,"GSM746581","None","Erythroblast","Fetal Liver","GATA1","mouse","TF"
"19415",3275,"GSM641911","None","Haematopoietic Progenitor Cell","Bone Marrow","GATA2","mouse","TF"
"19416",3277,"GSM773482","None","Th2","Blood","GATA3","mouse","TF"
"19417",3278,"GSM773481","None","T Lymphocyte","Blood","GATA3","mouse","TF"
"19418",3279,"GSM742022","None","T Lymphocyte","Blood","GATA3","mouse","TF"
"19419",3280,"GSM742021","None","T Lymphocyte","Blood","GATA3","mouse","TF"
"19420",3281,"GSM523231","None","T Lymphocyte","Blood","GATA3","mouse","TF"
"19421",3282,"GSM523230","None","T Lymphocyte","Blood","GATA3","mouse","TF"
"19422",3283,"GSM523229","None","T Lymphocyte","Blood","GATA3","mouse","TF"
"19423",3284,"GSM523224","None","Lymphocyte","Blood","GATA3","mouse","TF"
"19424",3285,"GSM523223","None","T Lymphocyte","Blood","GATA3","mouse","TF"
"19425",3286,"GSM523222","None","T Lymphocyte","Blood","GATA3","mouse","TF"
"19426",3287,"GSM523221","None","T Lymphocyte","Blood","GATA3","mouse","TF"
"19427",3292,"GSM727001","None","T Lymphocyte","Blood","GTF2A1","mouse","TF"
"19428",3293,"GSM727002","None","T Lymphocyte","Blood","GTF2B","mouse","TF"
"19429",3294,"GSM727003","None","T Lymphocyte","Blood","GTF2E2","mouse","TF"
"19430",3295,"GSM727004","None","T Lymphocyte","Blood","GTF2F1","mouse","TF"
"19431",3322,"GSM423364","None","Neural Progenitor Cell","Embryo","POLR2A","mouse","TF"
"19432",4120,"GSM647026","None","Hepatocyte","Liver","HDAC3","mouse","TF"
"19433",4121,"GSM647025","None","Hepatocyte","Liver","HDAC3","mouse","TF"
"19434",4122,"GSM647024","None","Hepatocyte","Liver","HDAC3","mouse","TF"
"19435",4123,"GSM647023","None","Hepatocyte","Liver","HDAC3","mouse","TF"
"19436",4124,"GSM647022","None","Hepatocyte","Liver","HDAC3","mouse","TF"
"19437",4382,"GSM494706","None","T Lymphocyte","Blood","IRF4","mouse","TF"
"19438",4383,"GSM494705","None","T Lymphocyte","Blood","IRF4","mouse","TF"
"19439",4384,"GSM494683","None","T Lymphocyte","Blood","IRF4","mouse","TF"
"19440",4385,"GSM494682","None","T Lymphocyte","Blood","IRF4","mouse","TF"
"19441",4386,"GSM494681","None","T Lymphocyte","Blood","IRF4","mouse","TF"
"19442",4387,"GSM494680","None","T Lymphocyte","Blood","IRF4","mouse","TF"
"19443",4388,"GSM494679","None","T Lymphocyte","Blood","IRF4","mouse","TF"
"19444",4389,"GSM494678","None","T Lymphocyte","Blood","IRF4","mouse","TF"
"19445",4390,"GSM494677","None","T Lymphocyte","Blood","IRF4","mouse","TF"
"19446",4391,"GSM494676","None","T Lymphocyte","Blood","IRF4","mouse","TF"
"19447",4392,"GSM491759","None","Embryonic Stem Cell","Embryo","MTF2","mouse","TF"
"19448",4393,"GSM480679","None","Embryonic Stem Cell","Embryo","JARID2","mouse","TF"
"19449",4394,"GSM480678","None","Embryonic Stem Cell","Embryo","JARID2","mouse","TF"
"19450",4395,"GSM470557","None","Macrophage","Bone Marrow","KDM6B","mouse","TF"
"19451",4396,"GSM641909","None","Haematopoietic Progenitor Cell","Bone Marrow","LDB1","mouse","TF"
"19452",4397,"GSM751037","None","Epithelium","Pancreatic Islet","MAFA","mouse","TF"
"19453",4398,"GSM494291","None","None","Cerebellum","MECP2","mouse","TF"
"19454",4399,"GSM494290","None","None","Cerebellum","MECP2","mouse","TF"
"19455",4404,"GSM491760","None","Embryonic Stem Cell","Embryo","JARID2","mouse","TF"
"19456",4405,"GSM415050","None","Embryonic Stem Cell","Embryo","MTF2","mouse","TF"
"19457",4406,"GSM590104","None","Embryonic Stem Cell","Embryo","MYOD1","mouse","TF"
"19458",4407,"GSM647028","None","Hepatocyte","Liver","NCOR1","mouse","TF"
"19459",4408,"GSM647027","None","Hepatocyte","Liver","NCOR1","mouse","TF"
"19460",4409,"GSM751036","None","Epithelium","Pancreatic Islet","NEUROD1","mouse","TF"
"19461",4410,"GSM398011","None","Fibroblast","Embryo","NFIC","mouse","TF"
"19462",4411,"GSM398010","None","Fibroblast","Embryo","NFIC","mouse","TF"
"19463",4412,"GSM647030","None","Hepatocyte","Liver","NR1D1","mouse","TF"
"19464",4413,"GSM647029","None","Hepatocyte","Liver","NR1D1","mouse","TF"
"19465",4414,"GSM566972","None","B Lymphocyte","Spleen","PAXIP1","mouse","TF"
"19466",4415,"GSM566971","None","B Lymphocyte","Spleen","PAXIP1","mouse","TF"
"19467",4416,"GSM566969","None","B Lymphocyte","Spleen","PAXIP1","mouse","TF"
"19468",4417,"GSM566968","None","B Lymphocyte","Spleen","PAXIP1","mouse","TF"
"19469",4423,"GSM774946","None","Embryonic Stem Cell","Embryo","POLR2A","mouse","TF"
"19470",4424,"GSM749813","None","Embryonic Stem Cell","Embryo","POLR2A","mouse","TF"
"19471",4425,"GSM749812","None","Embryonic Stem Cell","Embryo","POLR2A","mouse","TF"
"19472",4426,"GSM749808","None","Embryonic Stem Cell","Embryo","POLR2A","mouse","TF"
"19473",4427,"GSM749807","None","Embryonic Stem Cell","Embryo","POLR2A","mouse","TF"
"19474",4431,"GSM688824","None","Erythroid Cell","Fetal Liver","POLR2A","mouse","TF"
"19475",4432,"GSM688815","None","Erythroid Cell","Fetal Liver","POLR2A","mouse","TF"
"19476",4433,"GSM647032","None","Hepatocyte","Liver","POLR2A","mouse","TF"
"19477",4434,"GSM647031","None","Hepatocyte","Liver","POLR2A","mouse","TF"
"19478",4437,"GSM594830","None","B Lymphocyte","Blood","POLR2A","mouse","TF"
"19479",4438,"GSM587799","None","None","Cerebellum","POLR2A","mouse","TF"
"19480",4439,"GSM587798","None","None","Cerebellum","POLR2A","mouse","TF"
"19481",4440,"GSM587797","None","None","Cerebellum","POLR2A","mouse","TF"
"19482",4441,"GSM587796","None","None","Cerebellum","POLR2A","mouse","TF"
"19483",4444,"GSM566957","None","B Lymphocyte","Spleen","POLR2A","mouse","TF"
"19484",4445,"GSM566956","None","B Lymphocyte","Spleen","POLR2A","mouse","TF"
"19485",4446,"GSM542589","None","Epithelium","Lung","POLR2A","mouse","TF"
"19486",4447,"GSM542588","None","Hepatocyte","Liver","POLR2A","mouse","TF"
"19487",4448,"GSM542586","None","None","Brain","POLR2A","mouse","TF"
"19488",4454,"GSM470564","None","Macrophage","Bone Marrow","POLR2A","mouse","TF"
"19489",4455,"GSM470563","None","Macrophage","Bone Marrow","POLR2A","mouse","TF"
"19490",4456,"GSM470562","None","Macrophage","Bone Marrow","POLR2A","mouse","TF"
"19491",4483,"GSM307623","V6.5","Embryonic Stem Cell","Embryo","POLR2A","mouse","TF"
"19492",4486,"GSM726991","None","T Lymphocyte","Blood","POLR3A","mouse","TF"
